year,title,authors,source_url,chapters_found
2018,From Anguish to Language,Christophe Bident,https://doi.org/10.5422/fordham/9780823281763.003.0026,1
2018,"Friendship without Reciprocation? Aristotle, Nietzsche, and Blanchot","Ana Romero-iribas, Graham M. Smith",https://doi.org/10.5325/goodsociety.27.1-2.0001,1
2018,Friendship in Disaster,Christophe Bident,https://doi.org/10.5422/fordham/9780823281763.003.0058,1
2018,Forming the Myth,Christophe Bident,https://doi.org/10.5422/fordham/9780823281763.003.0060,1
2018,The Year of Criticism,Christophe Bident,https://doi.org/10.5422/fordham/9780823281763.003.0029,1
2018,Terrorism as a Method of Public Safety,Christophe Bident,https://doi.org/10.5422/fordham/9780823281763.003.0012,1
2018,Even a Few Steps Take Time,Christophe Bident,https://doi.org/10.5422/fordham/9780823281763.003.0063,1
2018,The Author in Reverse,Christophe Bident,https://doi.org/10.5422/fordham/9780823281763.003.0043,1
2018,The Authority of Friendship,Christophe Bident,https://doi.org/10.5422/fordham/9780823281763.003.0036,1
2018,Detestable Residue,Simon Morgan Wortham,https://doi.org/10.3366/edinburgh/9781474429603.003.0007,1
2018,The Black Stain,Christophe Bident,https://doi.org/10.5422/fordham/9780823281763.003.0031,1
2018,The Critical Detour,Christophe Bident,https://doi.org/10.5422/fordham/9780823281763.003.0042,1
2018,Characters in Thought,Christophe Bident,https://doi.org/10.5422/fordham/9780823281763.003.0051,1
2018,The Disenchantment of the Community,Christophe Bident,https://doi.org/10.5422/fordham/9780823281763.003.0028,1
2018,The Communism of Thought,Adrian May,https://doi.org/10.3828/liverpool/9781786940438.003.0003,1
2017,"The End of the World and the Finitude of the World (World, Christianity, and Finitude in Nancy and Blanchot)",Aïcha Liviana Messina,https://doi.org/10.14321/crnewcentrevi.17.3.0063,1
2017,Reading the Ontology of Film After Blanchot,,https://doi.org/10.2307/j.ctv16km12g.7,1
2017,Table of Contents,,https://doi.org/10.2307/j.ctv16km12g.2,1
2017,[6] Detestable Residue,,https://doi.org/10.1515/9781474429627-009,1
2017,INDEX,,https://doi.org/10.2307/j.ctv16km12g.13,1
2017,BIBLIOGRAPHY,,https://doi.org/10.2307/j.ctv16km12g.12,1
2017,Blanchot and the Moving Image,Calum Watt,https://doi.org/10.2307/j.ctv16km12g,1
2017,CONCLUSION,,https://doi.org/10.2307/j.ctv16km12g.11,1
2017,"Irréversible, Disidentification, and Disastrous Responsibility",,https://doi.org/10.2307/j.ctv16km12g.10,1
2017,Front Matter,,https://doi.org/10.2307/j.ctv16km12g.1,1
2017,ACKNOWLEDGEMENTS,None C. W.,https://doi.org/10.2307/j.ctv16km12g.3,1
2017,LIST OF FIGURES,,https://doi.org/10.2307/j.ctv16km12g.5,1
2017,ABBREVIATIONS,,https://doi.org/10.2307/j.ctv16km12g.4,1
2017,INTRODUCTION,,https://doi.org/10.2307/j.ctv16km12g.6,1
2017,Appropriations of Blanchot in Godard’s Histoire(s) du cinéma and Deleuze’s Cinéma volumes,,https://doi.org/10.2307/j.ctv16km12g.8,1
2017,“I can” and “I speak”,"Donald A. Landes, None None",https://doi.org/10.5840/chiasmi20171925,1
2017,Experiencing the Absence of Time,,https://doi.org/10.2307/j.ctv16km12g.9,1
2016,The Possibility of Speculative Writing,,https://doi.org/10.2307/j.ctt19x3jg5.15,1
2016,The Disappearance of Literature,Anne McConnell,https://doi.org/10.5325/complitstudies.53.1.e-4,1
2016,Acknowledgments,,https://doi.org/10.2307/j.ctt19x3jg5.4,1
2016,Aesthetics of Negativity,WILLIAM S. ALLEN,https://doi.org/10.2307/j.ctt19x3jg5,1
2016,Humanism’s Cry,Laurens ten Kate,https://doi.org/10.2307/j.ctt1bmzp8v.12,1
2016,"Haptic Experience in the Writings of Georges Bataille, Maurice Blanchot and Michel Serres
            <i>Haptic Experience in the Writings of Georges Bataille, Maurice Blanchot and Michel Serres</i>
            . By C
            <scp>rispin</scp>
            T. L
            <scp>ee</scp>
            . (Modern French Identities, 116.) Bern",Gary D. Mole,https://doi.org/10.1093/fs/knv290,1
2016,The Apocalypse of Blanchot,"Aïcha Liviana Messina, Lena Taub, None None",https://doi.org/10.5840/philtoday2016113134,1
2016,Dead Transcendence,,https://doi.org/10.2307/j.ctt19x3jg5.10,1
2016,"From Deconstruction to Disaster (Derrida, Blanchot, Hegel)",Leslie Hill,https://doi.org/10.3366/para.2016.0194,1
2016,Front Matter,,https://doi.org/10.2307/j.ctt19x3jg5.1,1
2016,The Obscurities of Artistic Innovation,,https://doi.org/10.2307/j.ctt19x3jg5.8,1
2016,An Image of Thought in Thomas l’Obscur,,https://doi.org/10.2307/j.ctt19x3jg5.11,1
2016,[PART IV Introduction],,https://doi.org/10.2307/j.ctt19x3jg5.16,1
2016,Appendix,,https://doi.org/10.2307/j.ctt19x3jg5.19,1
2016,Avant dire,Leslie Hill,https://doi.org/10.1093/fs/knv243,1
2016,Table of Contents,,https://doi.org/10.2307/j.ctt19x3jg5.2,1
2016,Blanchot and Affinity,Jonathan Evans,https://doi.org/10.3366/edinburgh/9781474400176.003.0002,1
2016,Indifferent Reading in Aminadab,,https://doi.org/10.2307/j.ctt19x3jg5.12,1
2016,Index,,https://doi.org/10.2307/j.ctt19x3jg5.22,1
2016,Autonomous Literature,,https://doi.org/10.2307/j.ctt19x3jg5.7,1
2016,Bibliography,,https://doi.org/10.2307/j.ctt19x3jg5.21,1
2016,2. Blanchot and Affinity,,https://doi.org/10.1515/9781474400183-004,1
2016,The Fragments of the Disaster,Jasmine Wallace,https://doi.org/10.5325/jspecphil.30.3.0292,1
2016,"Of Sade, Blanchot, and the French Twentieth Century",Jeffrey Mehlman,https://doi.org/10.5949/liverpool/9781781382639.003.0007,1
2016,Notes,,https://doi.org/10.2307/j.ctt19x3jg5.20,1
2016,[PART I Introduction],,https://doi.org/10.2307/j.ctt19x3jg5.6,1
2016,The Intimate Blanchot,Joseph D. Kuzma,https://doi.org/10.1215/00104124-3462621,1
2016,The Language-Like Quality of the Artwork,,https://doi.org/10.2307/j.ctt19x3jg5.14,1
2016,[PART II Introduction],,https://doi.org/10.2307/j.ctt19x3jg5.9,1
2016,[PART III Introduction],,https://doi.org/10.2307/j.ctt19x3jg5.13,1
2016,List of Abbreviations,,https://doi.org/10.2307/j.ctt19x3jg5.3,1
2016,The Uses of Maurice Blanchot in Bernard Stiegler's <i>Technics and Time</i>,Calum Watt,https://doi.org/10.3366/para.2016.0203,1
2016,The Name God in Blanchot,Jean-Luc Nancy,https://doi.org/10.2307/j.ctt1bmzp8v.11,1
2016,Introduction,,https://doi.org/10.2307/j.ctt19x3jg5.5,1
2016,The Negativity of Thinking through Language,,https://doi.org/10.2307/j.ctt19x3jg5.18,1
2016,Back Matter,,https://doi.org/10.2307/j.ctt19x3jg5.23,1
2016,Echo Location,,https://doi.org/10.2307/j.ctt19x3jg5.17,1
2015,Back Matter,,https://doi.org/10.2307/j.ctt1657v2v.16,1
2015,The Contestation of Death (2 chapters),"Philippe Lacoue-Labarthe, Hannes Opelz",https://doi.org/10.5422/fordham/9780823264575.003.0004,2
2015,Bibliographical Note,,https://doi.org/10.2307/j.ctt1657v2v.14,1
2015,The Force and the Weakness of the Law,Aïcha Liviana Messina,https://doi.org/10.14321/crnewcentrevi.15.3.0201,1
2015,Front Matter,,https://doi.org/10.2307/j.ctt1657v2v.1,1
2015,Dismay,,https://doi.org/10.2307/j.ctt1657v2v.12,1
2015,Index of Names,,https://doi.org/10.2307/j.ctt1657v2v.15,1
2015,Prologue (2 chapters),"Philippe Lacoue-Labarthe, Hannes Opelz",https://doi.org/10.5422/fordham/9780823264575.003.0002,2
2015,Translator’s Note,,https://doi.org/10.2307/j.ctt1657v2v.3,1
2015,Notes,,https://doi.org/10.2307/j.ctt1657v2v.13,1
2015,"[In 1976, Malraux . . .]",,https://doi.org/10.2307/j.ctt1657v2v.10,1
2015,Maurice Blanchot and the politics of narrative genres,,https://doi.org/10.1017/cbo9781316145463.004,1
2015,Literary weakness,,https://doi.org/10.1017/cbo9781316145463.005,1
2015,Introduction (2 chapters),"Aristide Bianchi, Leonid Kharlamov",https://doi.org/10.2307/j.ctt1657v2v.4,2
2015,Ending and Unending Agony (4 chapters),Philippe Lacoue-Labarthe,https://doi.org/10.2307/j.ctt1657v2v,4
2015,Interview with Pascal Possoz,,https://doi.org/10.2307/j.ctt1657v2v.11,1
2015,Significations de l'angoisse dans les textes de Maurice Blanchot autour des romans L'Arrêt de mort et Le dernier homme,Ji-hyoung SEO,https://doi.org/10.18824/ellf.104.07,1
2015,The Impossible Experience of Words,Gerald L. Bruns,https://doi.org/10.1215/00267929-2827560,1
2015,Annexes (2 chapters),,https://doi.org/10.2307/j.ctt1657v2v.8,2
2015,Table of Contents,,https://doi.org/10.2307/j.ctt1657v2v.2,1
2015,FlowCAM as a tool for studying small (80–1000 µm) metazooplankton communities,"Baptiste Le Bourg, Véronique Cornet-Barthaux, Marc Pagano, Jean Blanchot",https://doi.org/10.1093/plankt/fbv025,1
2015,Fidelities (2 chapters),"Philippe Lacoue-Labarthe, Hannes Opelz",https://doi.org/10.5422/fordham/9780823264575.003.0003,2
2014,Abbreviations of Frequently Cited Works,Jeff Fort,https://doi.org/10.5422/fordham/9780823254699.002.0005,1
2014,Beckett’s Voices and the Paradox of Expression (2 chapters),Jeff Fort,https://doi.org/10.5422/fordham/9780823254699.003.0009,2
2014,The Shell and the Mask (2 chapters),Jeff Fort,https://doi.org/10.5422/fordham/9780823254699.003.0007,2
2014,ABBREVIATIONS OF FREQUENTLY CITED WORKS,,https://doi.org/10.2307/j.ctt13x07wd.3,1
2014,BIBLIOGRAPHY,,https://doi.org/10.2307/j.ctt13x07wd.17,1
2014,Preface,Jeff Fort,https://doi.org/10.5422/fordham/9780823254699.002.0006,1
2014,“Why Do You Write?”—The Fault of Writing,Jeff Fort,https://doi.org/10.5422/fordham/9780823254699.003.0001,1
2014,The Imperative to Write (3 chapters),Jeff Fort,https://doi.org/10.1515/9780823254712,3
2014,"Company , But Not Enough",Jeff Fort,https://doi.org/10.5422/fordham/9780823254699.003.0010,1
2014,Maurice Blanchot and Fragmentary Writing,Eugene Brennan,https://doi.org/10.1093/fs/knt235,1
2014,Maurice Blanchot (1907–2003),,https://doi.org/10.1017/cbo9781139022309.100,1
2014,Marking Time,Leslie Hill,https://doi.org/10.1093/fs/knu221,1
2014,Kafka’s Teeth (2 chapters),Jeff Fort,https://doi.org/10.5422/fordham/9780823254699.003.0002,2
2014,INTRODUCTION,,https://doi.org/10.2307/j.ctt13x07wd.5,1
2014,INDEX,,https://doi.org/10.2307/j.ctt13x07wd.18,1
2014,Blanchot and Literary Criticism,John McKeane,https://doi.org/10.5325/complitstudies.51.3.e-9,1
2014,Speech Unredeemed,Jeff Fort,https://doi.org/10.5422/fordham/9780823254699.003.0011,1
2014,Front Matter,,https://doi.org/10.2307/j.ctt13x07wd.1,1
2014,Table of Contents,,https://doi.org/10.2307/j.ctt13x07wd.2,1
2014,Notes,Jeff Fort,https://doi.org/10.5422/fordham/9780823254699.002.0008,1
2014,Degradation of the Sublime (2 chapters),,https://doi.org/10.2307/j.ctt13x07wd.9,2
2014,Copyright Page,Jeff Fort,https://doi.org/10.5422/fordham/9780823254699.002.0003,1
2014,"Company, But Not Enough",,https://doi.org/10.2307/j.ctt13x07wd.14,1
2014,Embodied Violence and the Leap from the Law (2 chapters),,https://doi.org/10.2307/j.ctt13x07wd.8,2
2014,NOTES,,https://doi.org/10.2307/j.ctt13x07wd.16,1
2014,The Dead Look (2 chapters),,https://doi.org/10.2307/j.ctt13x07wd.12,2
2014,PREFACE,,https://doi.org/10.2307/j.ctt13x07wd.4,1
2014,Pointed Instants (2 chapters),Jeff Fort,https://doi.org/10.5422/fordham/9780823254699.003.0006,2
2014,The Ecstasy of Judgment (2 chapters),Jeff Fort,https://doi.org/10.5422/fordham/9780823254699.003.0003,2
2014,CONCLUSION,,https://doi.org/10.2307/j.ctt13x07wd.15,1
2013,A pooled analysis of six month comparative efficacy and tolerability in four randomized clinical trials,"Koen Demyttenaere, Emanuelle Corruble, Anthony Hale, Maria-Antonia Quera-Salva, Françoise Picarel-Blanchot, Siegfried Kasper",https://doi.org/10.1017/s1092852913000060,1
2013,A ‘Whispered Disfazione’,Adam Winstanley,https://doi.org/10.3366/jobs.2013.0069,1
2013,Blanchot in The International Review,Christopher Fynsk,https://doi.org/10.5422/fordham/9780823251025.003.0009,1
2013,In Lieu of a Last Word,,https://doi.org/10.2307/j.ctt13x07vw.9,1
2013,“He made her feel the beauty”,Paul Sopčák,https://doi.org/10.1075/ssol.3.2.04sop,1
2012,"<i>L'Arrêt de mort</i>, Insomnia, Dreaming, Sleep",Simon Morgan Wortham,https://doi.org/10.3366/drt.2012.0031,1
2012,"Bataille, Beckett, Blanchot",Jean-Michel Rabaté,https://doi.org/10.3366/jobs.2012.0033,1
2012,On Parole,Kevin Newmark,https://doi.org/10.5422/fordham/9780823240128.003.0010,1
2012,Renewing the Infinite Conversation,"Joe Hughes, None None",https://doi.org/10.5840/philtoday20125647,1
2012,THE ABSENT AUTHOR,,https://doi.org/10.2307/j.ctvqsdp3k.8,1
2012,The Inorganic Community,Emmanuel Alloa,https://doi.org/10.1215/01903659-1730626,1
2011,"Blanchot, Jane",,https://doi.org/10.1093/benz/9780199773787.article.b00020635,1
2011,"Blanchot, Cyrille Élysée Étienne",,https://doi.org/10.1093/benz/9780199773787.article.b00020633,1
2011,Radical Indecision,Gary D. Mole,https://doi.org/10.1093/fs/knr064,1
2011,The Disappearance of Literature,Leslie Hill,https://doi.org/10.3366/nfs.2011-3.009,1
2011,The Other Night,Barnaby Norman,https://doi.org/10.59860/wph.a8d3331,1
2011,"Blanchot, Léon Alexandre",,https://doi.org/10.1093/benz/9780199773787.article.b00020636,1
2010,Parables of Exposure,"Erik Larsen, None None",https://doi.org/10.5840/levinas2010512,1
2010,Y a-t-il <i>lieu</i> de traduire ? Maurice Blanchot et la <i>mise en demeure</i> du langage philosophique,Yves Gilonne,https://doi.org/10.3366/nfs.2010-2.007,1
2010,The Task of the Doppelgänger,,https://doi.org/10.2307/j.ctt13x097j.8,1
2010,A Cluster of Bloodstream Infections Caused by<i>Streptococcus gallolyticus</i>Subspecies<i>pasteurianus</i>That Involved 5 Preterm Neonates in a University Hospital during a 2-Month Period,"Nathalie Floret, Pascale Bailly, Michelle Thouverez, Catherine Blanchot, Dolores Alez-Martin, Alain Menget, Gérard Thiriez, Bruno Hoen, Daniel Talon, Xavier Bertrand",https://doi.org/10.1086/650380,1
2010,The Political Share of Literature,Hannes Opelz,https://doi.org/10.3366/e0264833409000753,1
2010,Chapter 3 The Insistent Dog,,https://doi.org/10.1515/9780748642311-006,1
2010,The Dismembered Community,Patrick Ffrench,https://doi.org/10.1093/fs/knq071,1
2009,<i>Singbarer Rest</i>,Ginette Michaud,https://doi.org/10.3366/e0305149809000431,1
2009,‘Pardon for not meaning’,Caroline Sheaffer-Jones,https://doi.org/10.3366/e1754850009000578,1
2009,Renunciation,PAOLO BARTOLONI,https://doi.org/10.3366/e1744185409000597,1
2009,After Blanchot?,Herman Rapaport,https://doi.org/10.3366/e0264833409000583,1
2009,5. Maurice Blanchot,,https://doi.org/10.1515/9781400825967.187,1
2009,The Name God in Blanchot,,https://doi.org/10.2307/j.ctt14bs028.11,1
2008,"""Ce mot sec et latin par surcroit""",S. Weller,https://doi.org/10.1093/fmls/cqn014,1
2008,Weakness as a Form of Engagement,D. Just,https://doi.org/10.1093/fmls/cqm123,1
2008,The Determination of Sense via Deleuze and Blanchot,Eugene Brently Young,https://doi.org/10.3366/e1750224108000263,1
2008,"<i>Proust, Blanchot and a Woman in Red</i>. By Lydia Davis. Pp. 44. Lewes",SIÂN REYNOLDS,https://doi.org/10.3366/e0968136108000319,1
2008,Dream and Writing in Blanchot,Herschel Farbman,https://doi.org/10.5422/fso/9780823228652.003.0003,1
2007,Penser le neutre,"Laura Marin, None None",https://doi.org/10.5840/studphaen20077special43,1
2007,Ellipsis,"James Griffith, None None",https://doi.org/10.5840/gfpj200728212,1
2007,Responses and Interventions (1946–98),Maurice Blanchot,https://doi.org/10.3366/para.2007.30.3.5,1
2007,Conclusion (Postcolonial Blanchot?),,https://doi.org/10.5949/upo9781846312922.008,1
2007,Conclusion,,https://doi.org/10.2307/j.ctt5vjk5s.11,1
2007,Blanchot in The International Review (2 chapters),Christopher Fynsk,https://doi.org/10.1353/prg.2007.0035,2
2007,"Maurice Blanchot, 1907–2003 (2 chapters)","Jean-Luc. Nancy, Leslie Hill",https://doi.org/10.1353/prg.2007.0034,2
2007,‘Not In Our Name’,Leslie Hill,https://doi.org/10.3366/para.2007.30.3.141,1
2007,A Green Blanchot (2 chapters),Timothy Clark,https://doi.org/10.1353/prg.2007.0031,2
2007,The Power of Contestation,Martin Crowley,https://doi.org/10.1093/fs/knm151,1
2006,Hölderlin and Blanchot on Self-Sacrifice (review),Simon. Thomas,https://doi.org/10.1353/ccs.2007.0016,1
2006,22. Georges Bataille (1897-1962) and Maurice Blanchot (1907-),Arkady Plotnitsky,https://doi.org/10.1515/9780748626793-023,1
2006,The Worklessness of Literature,"Theodore D. George, None None",https://doi.org/10.5840/philtoday200650supplement5,1
2006,Seven,Gabriel Riera,https://doi.org/10.5422/fso/9780823226719.003.0008,1
2006,One,Gabriel Riera,https://doi.org/10.5422/fso/9780823226719.003.0002,1
2006,"Joseph Suglia, <i>Hölderlin and Blanchot on Self-Sacrifice</i>",Simon Thomas,https://doi.org/10.3366/ccs.2006.3.3.422,1
2006,§ 11. On Blanchot,,https://doi.org/10.1515/9781503618923-012,1
2005,Index,,https://doi.org/10.1515/9781474465786-012,1
2005,Introduction,,https://doi.org/10.1515/9781474465786-004,1
2005,Frontmatter,,https://doi.org/10.1515/9781474465786-fm,1
2005,From the sacred conspiracy to the unavowable community,Milo Sweedler,https://doi.org/10.1093/fs/kni213,1
2005,Epilogue,,https://doi.org/10.1515/9781474465786-010,1
2005,Notes,,https://doi.org/10.1515/9781474465786-011,1
2005,Contents,,https://doi.org/10.1515/9781474465786-toc,1
2005,Conservative treatment in epithelial ovarian cancer,"Philippe Morice, Eric Leblanc, Annie Rey, Marc Baron, Denis Querleu, Jérôme Blanchot, Pierre Duvillard, Catherine Lhommé, Damienne Castaigne, Jean Marc Classe, Pascal Bonnier",https://doi.org/10.1093/humrep/deh777,1
2005,The Poetics of Singularity,Timothy Clark,https://doi.org/10.1515/9781474465786,1
2005,Abbreviations,,https://doi.org/10.1515/9781474465786-003,1
2005,Review,Ian Maclachlan,https://doi.org/10.1093/fs/kni041,1
2005,Revisiting the <i>Il y a</i>,Arthur Cools,https://doi.org/10.3366/para.2005.28.3.54,1
2005,Chapter 5. Derrida,,https://doi.org/10.1515/9781474465786-009,1
2005,Lacoue-Labarthe between Derrida and Blanchot,John Martis,https://doi.org/10.5422/fso/9780823225347.003.0008,1
2005,Series Editor's Preface,,https://doi.org/10.1515/9781474465786-001,1
2005,Chapter 3. The uniquely obvious,,https://doi.org/10.1515/9781474465786-007,1
2005,Chapter 2. Heidegger's dream of singularisation,,https://doi.org/10.1515/9781474465786-006,1
2005,Chapter 1. Freedoms and the institutional Americanism of literary study,,https://doi.org/10.1515/9781474465786-005,1
2005,Acknowledgements,,https://doi.org/10.1515/9781474465786-002,1
2005,The Blessings of a Friendship,"Jeffrey L. Kosky, None None",https://doi.org/10.5840/levinas2005111,1
2005,Chapter 4. Pitching strangely,,https://doi.org/10.1515/9781474465786-008,1
2004,Comparatism and (Auto)thanatography,Ivan Callus,https://doi.org/10.3366/ccs.2004.1.3.337,1
2004,(Un)Reconstructed Space?,Douglas Smith,https://doi.org/10.3366/para.2004.27.3.68,1
2004,"Bataille, Blanchot and the ‘Last Man’",Michael Holland,https://doi.org/10.3366/para.2004.27.1.50,1
2004,Maurice Blanchot,Michael Holland,https://doi.org/10.1093/fs/58.4.533,1
2004,Postdeconstructive <i>Necrophilia</i>,FLOYD DUNPHY,https://doi.org/10.1215/-56-2-147,1
2003,The Unbearable Trauma and Witnessing in Blanchot and Levinas,"Lars Iyer, None None",https://doi.org/10.5840/jh20036134,1
2003,Sulla Filosofia come Ontologia Interrogativa,"Elena Ronconi, None None",https://doi.org/10.5840/chiasmi2003540,1
2003,Maurice Blanchot (1907–2003),Michael Holland,https://doi.org/10.3366/para.2003.26.3.127,1
2003,Review,Paul Hegarty,https://doi.org/10.1093/fs/57.2.269,1
2003,38 The Writing of the Disaster,Maurice Blanchot,https://doi.org/10.1515/9781474470230-049,1
2003,The Workless Community,Lars Iyer,https://doi.org/10.3366/para.2003.26.3.51,1
2002,Review,Ian James,https://doi.org/10.1093/fs/56.4.553,1
2002,Secret and Truth (On Heidegger and Blanchot),"Pascal Massie, None None",https://doi.org/10.5840/heideggercircle2002363,1
2002,Maurice Blanchot,Gerald Bruns,https://doi.org/10.56021/9780801854712,1
2002,Crossing the Line,"Jason Kemp Winfree, None None",https://doi.org/10.5840/heideggercircle2002362,1
2002,On the Question of Authorship in Maurice Blanchot,"Joseph Suglia, None None",https://doi.org/10.5840/acpq20027622,1
2001,"Bataille, Klossowski, Blanchot",Leslie Hill,https://doi.org/10.1093/acprof:oso/9780198159711.001.0001,1
2001,The Birth of Philosophy in Poetry,"Lars Iyer, None None",https://doi.org/10.5840/jh20014234,1
2001,The Inconsistency of Thought,Leslie Hill,https://doi.org/10.1093/acprof:oso/9780198159711.003.0003,1
2001,1.8 'Friendship',Maurice Blanchot,https://doi.org/10.1515/9781474470919-011,1
2001,"REVIEWS The Place of Maurice Blanchot. Edited by PEPPERTHOMAS, (Yale French Studies, 93) New Haven and London, Vale University Press, 1998. 283. pp. Pb. $17.00.",MICHAEL HOI LAND,https://doi.org/10.1093/fs/lv.3.424,1
2001,Unavowable Community,Leslie Hill,https://doi.org/10.1093/acprof:oso/9780198159711.003.0001,1
2001,Sacrificing Sacrifice,Leslie Hill,https://doi.org/10.1093/acprof:oso/9780198159711.003.0002,1
2001,"Death, Writing, Neutrality",Leslie Hill,https://doi.org/10.1093/acprof:oso/9780198159711.003.0004,1
2001,"REVIEWS Maurice Blanchot le principe de fiction. By HURAULTMARIE-LAURE, (L'lmaginaire du texte) Saint-Denis, Presses Universitaires de Vincennes, 1999. 240. pp. 140F, €21.34.",MICHAEL HOLLAND,https://doi.org/10.1093/fs/lv.3.423,1
2001,EPILOGUE,,https://doi.org/10.1017/cbo9780511485749.010,1
2000,Translate - Blanchot?,Peter Banki,https://doi.org/10.3366/olr.2000.013,1
2000,Mythe et littérature dans La Part du feu de Maurice Blanchot,Daniela Hurezanu,https://doi.org/10.1215/26885220-91.3.279,1
2000,Possible suicide,MARTIN CROWLEY,https://doi.org/10.3366/para.2000.23.2.191,1
2000,Tranced,Ann Smock,https://doi.org/10.3366/olr.2000.005,1
2000,To Fail without Fail,Anthony Mellors,https://doi.org/10.3366/olr.2000.012,1
2000,ATTENDING TO THE EVERYDAY,MICHAEL SHERINGHAM,https://doi.org/10.1093/fs/liv.2.187,1
2000,"Gerald L. Bruns, <i>Maurice Blanchot",Alan Brown,https://doi.org/10.3366/olr.2000.014,1
2000,The Task of Criticism Today,Maurice Blanchot,https://doi.org/10.3366/olr.2000.003,1
2000,‘A Kind of Struggle’,Leslie Hill,https://doi.org/10.3366/olr.2000.007,1
2000,The Paradoxes of Fidelity,"Lars Krishnan Iyer, None None",https://doi.org/10.5840/symposium20004216,1
2000,REVIEWS Politics and Literature,LESLIE HILL,https://doi.org/10.1093/fs/liv.3.403-b,1
2000,Fragments,Herman Rapaport,https://doi.org/10.3366/olr.2000.008,1
2000,For Friendship,Maurice Blanchot,https://doi.org/10.3366/olr.2000.004,1
2000,"Carolyn Bailey Gill, ed., <i>Maurice Blanchot",Stephen Jarvis,https://doi.org/10.3366/olr.2000.015,1
2000,The Beast of Lascaux,Maurice Blanchot,https://doi.org/10.3366/olr.2000.002,1
2000,Short pulse interaction experiments for fast ignitor applications,"M. BORGHESI, A.J. MACKINNON, R. GAILLARD, G. MALKA, C. VICKERS, O. WILLI, A.A. OFFENBERGER, B. CANAUD, J.L. MIQUEL, N. BLANCHOT, J.R. DAVIES, A. PUKHOV, J. MEYER-TER-VEHN",https://doi.org/10.1017/s0263034600183065,1
2000,"Leslie Hill, <i>Blanchot",Simon Stevenson,https://doi.org/10.3366/olr.2000.016,1
1999,"REVIEWS Blanchot Extreme Contemporary. By HILLLESLIE. (Warwick Studies in European Philosophy). London–New York, Routledge, 1997. xii + 302 pp. Hb £45.00. Pb £14.99.",IAN MACLACHLAN,https://doi.org/10.1093/fs/liii.2.234,1
1999,REVIEWS Maurice Blanchot,STEVEN JARON,https://doi.org/10.1093/fs/liii.2.233-b,1
1999,"Review. Maurice Blanchot. Gill, Carolyn Bailey (ed.)",S. JARON,https://doi.org/10.1093/fs/53.2.233,1
1999,"REVIEWS Levinas, Blanchot, Jabès",IAN MACLACHLAN,https://doi.org/10.1093/fs/liii.3.357,1
1998,CHAPTER 3 Blanchot,,https://doi.org/10.1515/9780804765268-005,1
1998,"REVIEWS Maurice Blanchot et le déplacement d'Orphée. By MICHELCHANTAL. Saint-Genouph, Nizet, 1997. 183 pp. Pb 130 F.",PATRICK FFRENCH,https://doi.org/10.1093/fs/lii.4.488,1
1998,"Transgression, Masochism and Subjectivity",Donna Wilkerson,https://doi.org/10.3828/ajfs.35.2.228,1
